yil,oy_veren_ulke,oy_alan_ulke,puan,tele_puan,juri_puan,uzaklik_km
2013,Fransa,İtalya,10,,,1106.0791306309816
2013,Fransa,Malta,2,,,1748.6319121379618
2013,Fransa,Hollanda,0,,,429.69974559559745
2013,Fransa,Macaristan,0,,,1244.1121577057363
2013,Fransa,Moldova,4,,,1975.4810932862283
2013,Fransa,Belçika,5,,,263.6470502922094
2013,Fransa,Romanya,1,,,1870.1605979627104
2013,Fransa,İsveç,0,,,1543.4414163235358
2013,Fransa,Gürcistan,0,,,3366.880427617382
2013,Fransa,Belarus,0,,,1826.5318020668296
2013,Fransa,İzlanda,0,,,2226.9256151220147
2013,Fransa,Ermenistan,7,,,3430.5520119119806
2013,Fransa,Birleşik Krallık,0,,,343.47406573887247
2013,Fransa,Estonya,0,,,1858.3429259391144
2013,Fransa,Almanya,0,,,877.0899531760446
2013,Fransa,Litvanya,0,,,1695.9108826940023
2013,Fransa,Finlandiya,3,,,1908.3705635592291
2013,Fransa,İspanya,0,,,1052.6853743549439
2013,Fransa,İrlanda,0,,,780.5030633798876
2013,Gürcistan,Danimarka,7,,,2789.6394831150715
2013,Gürcistan,Azerbaycan,12,,,450.0282629759085
2013,Gürcistan,Ukrayna,8,,,1462.994364395822
2013,Gürcistan,Norveç,4,,,3073.1082550536794
2013,Gürcistan,Rusya,6,,,1644.1732915465614
2013,Gürcistan,Yunanistan,0,,,1840.2611368346263
2013,Gürcistan,İtalya,2,,,2660.2810084817534
2013,Gürcistan,Malta,3,,,2687.216775898844
2013,Gürcistan,Hollanda,0,,,3196.9876773794135
2013,Gürcistan,Macaristan,0,,,2125.912136654402
2013,Gürcistan,Moldova,0,,,1392.880765783853
2013,Gürcistan,Belçika,0,,,3223.0249877325878
2013,Gürcistan,Romanya,0,,,1544.0875254385526
2013,Gürcistan,İsveç,0,,,2685.3063849148457
2013,Gürcistan,Belarus,5,,,1857.974427938751
2013,Gürcistan,İzlanda,0,,,4811.787285590712
2013,Gürcistan,Ermenistan,10,,,172.8469434374555
2013,Gürcistan,Birleşik Krallık,0,,,3536.7160054681335
2013,Gürcistan,Estonya,0,,,2405.2472349922814
2013,Gürcistan,Almanya,0,,,2632.906642578983
2013,Gürcistan,Litvanya,1,,,2028.9475551660246
2013,Gürcistan,Fransa,0,,,3366.880427617382
2013,Gürcistan,Finlandiya,0,,,2457.2099337763466
2013,Gürcistan,İspanya,0,,,4012.9301601869015
2013,Gürcistan,İrlanda,0,,,3948.5576480466098
2013,Almanya,Danimarka,10,,,355.51192912991974
2013,Almanya,Azerbaycan,4,,,3057.806443954444
2013,Almanya,Ukrayna,0,,,1204.5628895395816
2013,Almanya,Norveç,7,,,837.7350584592342
2013,Almanya,Rusya,2,,,1609.2812870314053
2013,Almanya,Yunanistan,6,,,1803.5294547305612
2013,Almanya,İtalya,0,,,1182.8200874108213
2013,Almanya,Malta,5,,,1850.1188202117673
2013,Almanya,Hollanda,0,,,576.002886990363
2013,Almanya,Macaristan,12,,,688.0388697709806
2013,Almanya,Moldova,0,,,1264.537503873154
2013,Almanya,Belçika,0,,,650.4418546880279
2013,Almanya,Romanya,0,,,1294.8516336658656
2013,Almanya,İsveç,3,,,810.7215835619496
2013,Almanya,Gürcistan,0,,,2632.906642578983
2013,Almanya,Belarus,0,,,954.3477727181366
2013,Almanya,İzlanda,8,,,2381.617427582829
2013,Almanya,Ermenistan,0,,,2723.158593390535
2013,Almanya,Birleşik Krallık,0,,,931.318778737352
2013,Almanya,Estonya,0,,,1041.6074389257474
2013,Almanya,Litvanya,0,,,818.9485287709764
2013,Almanya,Fransa,0,,,877.0899531760446
2013,Almanya,Finlandiya,1,,,1105.567170582099
2013,Almanya,İspanya,0,,,1868.4052348207445
2013,Almanya,İrlanda,0,,,1316.640024914727
2013,Yunanistan,Danimarka,7,,,2137.237204258878
2013,Yunanistan,Azerbaycan,12,,,2260.448577578139
2013,Yunanistan,Ukrayna,8,,,1486.9009788925177
2013,Yunanistan,Norveç,4,,,2605.3495352133896
2013,Yunanistan,Rusya,0,,,2230.8803941448336
2013,Yunanistan,İtalya,6,,,1050.8641898539706
2013,Yunanistan,Malta,3,,,851.0112173369382
2013,Yunanistan,Hollanda,0,,,2163.9401431410047
2013,Yunanistan,Macaristan,2,,,1125.1845818780655
2013,Yunanistan,Moldova,0,,,1088.005597107162
2013,Yunanistan,Belçika,0,,,2089.847533290674
2013,Yunanistan,Romanya,10,,,744.0146668756407
2013,Yunanistan,İsveç,0,,,2408.081916448883
2013,Yunanistan,Gürcistan,5,,,1840.2611368346263
2013,Yunanistan,Belarus,1,,,1794.2813023576323
2013,Yunanistan,İzlanda,0,,,4157.125639968586
2013,Yunanistan,Ermenistan,0,,,1806.0448925218413
2013,Yunanistan,Birleşik Krallık,0,,,2392.3621771966787
2013,Yunanistan,Estonya,0,,,2387.348758827558
2013,Yunanistan,Almanya,0,,,1803.5294547305612
2013,Yunanistan,Litvanya,0,,,1861.7574188295341
2013,Yunanistan,Fransa,0,,,2096.609748642384
2013,Yunanistan,Finlandiya,0,,,2468.8898438996557
2013,Yunanistan,İspanya,0,,,2369.5552597746237
2013,Yunanistan,İrlanda,0,,,2855.3327330627394
2013,Macaristan,Danimarka,10,,,1012.4316643768863
2013,Macaristan,Azerbaycan,12,,,2571.1772673169094
2013,Macaristan,Ukrayna,7,,,898.640531736284
2013,Macaristan,Norveç,2,,,1481.198167840026
2013,Macaristan,Rusya,0,,,1568.8445245112991
2013,Macaristan,Yunanistan,1,,,1125.1845818780655
2013,Macaristan,İtalya,0,,,808.6735124811948
2013,Macaristan,Malta,8,,,1342.9504440369717
2013,Macaristan,Hollanda,5,,,1145.052845496756
2013,Macaristan,Moldova,0,,,742.6372089022994
2013,Macaristan,Belçika,4,,,1128.6702945587201
2013,Macaristan,Romanya,0,,,643.2735882766532
2013,Macaristan,İsveç,0,,,1316.9698090381148
2013,Macaristan,Gürcistan,0,,,2125.912136654402
2013,Macaristan,Belarus,0,,,929.9975518073719
2013,Macaristan,İzlanda,6,,,3067.1331106229413
2013,Macaristan,Ermenistan,3,,,2186.498080938595
2013,Macaristan,Birleşik Krallık,0,,,1449.326055077109
2013,Macaristan,Estonya,0,,,1379.168551234182
2013,Macaristan,Almanya,0,,,688.0388697709806
2013,Macaristan,Litvanya,0,,,909.7056983400411
2013,Macaristan,Fransa,0,,,1244.1121577057363
2013,Macaristan,Finlandiya,0,,,1459.6470967157811
2013,Macaristan,İspanya,0,,,1973.727276711052
2013,Macaristan,İrlanda,0,,,1894.5344298375292
2013,İzlanda,Danimarka,12,,,2100.4110785219154
2013,İzlanda,Azerbaycan,7,,,5176.637214981906
2013,İzlanda,Ukrayna,3,,,3367.291341560699
2013,İzlanda,Norveç,10,,,1741.1895787372437
2013,İzlanda,Rusya,1,,,3302.7476796793776
2013,İzlanda,Yunanistan,0,,,4157.125639968586
2013,İzlanda,İtalya,0,,,3296.056210584069
2013,İzlanda,Malta,5,,,3966.7221868006995
2013,İzlanda,Hollanda,8,,,2011.6871405787474
2013,İzlanda,Macaristan,0,,,3067.1331106229413
2013,İzlanda,Moldova,0,,,3574.4874526589906
2013,İzlanda,Belçika,0,,,2122.4455357004895
2013,İzlanda,Romanya,6,,,3669.0974199590055
2013,İzlanda,İsveç,4,,,2128.7431308926693
2013,İzlanda,Gürcistan,0,,,4811.787285590712
2013,İzlanda,Belarus,0,,,2954.9087882645854
2013,İzlanda,Ermenistan,0,,,4937.990077417349
2013,İzlanda,Birleşik Krallık,0,,,1883.5824211660379
2013,İzlanda,Estonya,0,,,2444.0231164168445
2013,İzlanda,Almanya,0,,,2381.617427582829
2013,İzlanda,Litvanya,0,,,2785.473171762764
2013,İzlanda,Fransa,2,,,2226.9256151220147
2013,İzlanda,Finlandiya,0,,,2410.8020428010536
2013,İzlanda,İspanya,0,,,2886.348975178954
2013,İzlanda,İrlanda,0,,,1489.1596147540265
2013,İrlanda,Danimarka,12,,,1238.614770014609
2013,İrlanda,Azerbaycan,2,,,4374.4214846064815
2013,İrlanda,Ukrayna,8,,,2515.5241046880014
2013,İrlanda,Norveç,0,,,1264.7356644608708
2013,İrlanda,Rusya,10,,,2794.688195995596
2013,İrlanda,Yunanistan,0,,,2855.3327330627394
2013,İrlanda,İtalya,0,,,1886.1741490235743
2013,İrlanda,Malta,0,,,2523.84852541653
2013,İrlanda,Hollanda,6,,,756.314119505974
2013,İrlanda,Macaristan,0,,,1894.5344298375292
2013,İrlanda,Moldova,3,,,2569.2014906965946
2013,İrlanda,Belçika,4,,,775.2843833927938
2013,İrlanda,Romanya,0,,,2537.8080040620307
2013,İrlanda,İsveç,5,,,1628.3183001270695
2013,İrlanda,Gürcistan,0,,,3948.5576480466098
2013,İrlanda,Belarus,0,,,2210.5410366573665
2013,İrlanda,İzlanda,0,,,1489.1596147540265
2013,İrlanda,Ermenistan,0,,,4034.9009778780246
2013,İrlanda,Birleşik Krallık,7,,,463.0296351144619
2013,İrlanda,Estonya,0,,,2003.0992635631399
2013,İrlanda,Almanya,0,,,1316.640024914727
2013,İrlanda,Litvanya,1,,,2048.3653449746935
2013,İrlanda,Fransa,0,,,780.5030633798876
2013,İrlanda,Finlandiya,0,,,2023.6305831358839
2013,İrlanda,İspanya,0,,,1450.607265140831
2013,İsrail,Danimarka,8,,,3189.4011457734427
2013,İsrail,Azerbaycan,12,,,1625.333316571073
2013,İsrail,Ukrayna,10,,,2111.9343231614966
2013,İsrail,Norveç,6,,,3611.377694671214
2013,İsrail,Rusya,7,,,2671.9159648419413
2013,İsrail,Yunanistan,2,,,1252.9825098662402
2013,İsrail,İtalya,0,,,2303.52289325374
2013,İsrail,Malta,0,,,1962.721535935678
2013,İsrail,Hollanda,0,,,3347.2560899934806
2013,İsrail,Macaristan,0,,,2220.971537677073
2013,İsrail,Moldova,1,,,1777.9633785499684
2013,İsrail,Belçika,0,,,3296.6140824389577
2013,İsrail,Romanya,0,,,1614.7559835617437
2013,İsrail,İsveç,0,,,3319.222919453242
2013,İsrail,Gürcistan,0,,,1393.9686833838723
2013,İsrail,Belarus,3,,,2533.9896591998017
2013,İsrail,İzlanda,0,,,5281.0004873933
2013,İsrail,Ermenistan,0,,,1251.972605758482
2013,İsrail,Birleşik Krallık,0,,,3609.568868077548
2013,İsrail,Estonya,0,,,3172.9979958587587
2013,İsrail,Almanya,5,,,2900.5787537670244
2013,İsrail,Litvanya,0,,,2665.5990050231717
2013,İsrail,Fransa,0,,,3331.5899094844312
2013,İsrail,Finlandiya,4,,,3246.609574742888
2013,İsrail,İspanya,0,,,3594.7799782996212
2013,İsrail,İrlanda,0,,,4071.005352147299
2013,İtalya,Danimarka,12,,,1532.2744661224644
2013,İtalya,Azerbaycan,0,,,3108.276754572131
2013,İtalya,Ukrayna,5,,,1674.9696225630005
2013,İtalya,Norveç,8,,,2006.2039672893773
2013,İtalya,Rusya,0,,,2375.194656017603
2013,İtalya,Yunanistan,7,,,1050.8641898539706
2013,İtalya,Malta,10,,,689.4106020082971
2013,İtalya,Hollanda,0,,,1296.7226891604314
2013,İtalya,Macaristan,3,,,808.6735124811948
2013,İtalya,Moldova,4,,,1413.8621192629998
2013,İtalya,Belçika,0,,,1173.7012237545357
2013,İtalya,Romanya,1,,,1136.83246362571
2013,İtalya,İsveç,0,,,1975.8995950891472
2013,İtalya,Gürcistan,0,,,2660.2810084817534
2013,İtalya,Belarus,0,,,1736.9382154737323
2013,İtalya,İzlanda,0,,,3296.056210584069
2013,İtalya,Ermenistan,0,,,2675.860126726462
2013,İtalya,Birleşik Krallık,0,,,1434.5186384893616
2013,İtalya,Estonya,0,,,2124.9665143136876
2013,İtalya,Almanya,0,,,1182.8200874108213
2013,İtalya,Litvanya,6,,,1701.9393498231714
2013,İtalya,Fransa,0,,,1106.0791306309816
2013,İtalya,Finlandiya,0,,,2201.3492044088725
2013,İtalya,İspanya,2,,,1364.070826893501
2013,İtalya,İrlanda,0,,,1886.1741490235743
2013,Letonya,Danimarka,6,,,724.6378577885721
2013,Letonya,Azerbaycan,3,,,2608.3841240953534
2013,Letonya,Ukrayna,7,,,836.1046070843996
2013,Letonya,Norveç,8,,,842.6378430610632
2013,Letonya,Rusya,12,,,841.6093572101794
2013,Letonya,Yunanistan,1,,,2109.55304375102
2013,Letonya,İtalya,0,,,1866.4227292866524
2013,Letonya,Malta,5,,,2448.0410760965365
2013,Letonya,Hollanda,0,,,1330.704447118487
2013,Letonya,Macaristan,0,,,1105.3277180215127
2013,Letonya,Moldova,0,,,1151.4619010390813
2013,Letonya,Belçika,2,,,1454.19721107928
2013,Letonya,Romanya,0,,,1399.0465908240712
2013,Letonya,İsveç,4,,,442.1216401017445
2013,Letonya,Gürcistan,0,,,2243.227948994131
2013,Letonya,Belarus,0,,,403.23093950674996
2013,Letonya,İzlanda,0,,,2570.450173469915
2013,Letonya,Ermenistan,0,,,2374.6449112846494
2013,Letonya,Birleşik Krallık,0,,,1676.6598049907764
2013,Letonya,Estonya,10,,,279.40062021023346
2013,Letonya,Almanya,0,,,844.3002082607238
2013,Letonya,Litvanya,0,,,261.7031642155531
2013,Letonya,Fransa,0,,,1703.1049990456413
2013,Letonya,Finlandiya,0,,,361.2617369183143
2013,Letonya,İspanya,0,,,2712.6662766747077
2013,Letonya,İrlanda,0,,,1953.5676605215826
2013,Litvanya,Danimarka,2,,,813.1829680331438
2013,Litvanya,Azerbaycan,12,,,2411.9690068085956
2013,Litvanya,Ukrayna,10,,,589.3114538168633
2013,Litvanya,Norveç,6,,,1044.7584862349054
2013,Litvanya,Rusya,7,,,790.4435958195801
2013,Litvanya,Yunanistan,0,,,1861.7574188295341
2013,Litvanya,İtalya,0,,,1701.9393498231714
2013,Litvanya,Malta,0,,,2246.7802440043615
2013,Litvanya,Hollanda,4,,,1366.3734739998542
2013,Litvanya,Macaristan,5,,,909.7056983400411
2013,Litvanya,Moldova,0,,,889.8913931134074
2013,Litvanya,Belçika,0,,,1465.047137267294
2013,Litvanya,Romanya,0,,,1142.370923933231
2013,Litvanya,İsveç,0,,,675.0800823196382
2013,Litvanya,Gürcistan,8,,,2028.9475551660246
2013,Litvanya,Belarus,1,,,172.61761800314667
2013,Litvanya,İzlanda,0,,,2785.473171762764
2013,Litvanya,Ermenistan,0,,,2152.5440833040375
2013,Litvanya,Birleşik Krallık,0,,,1722.825914790663
2013,Litvanya,Estonya,3,,,529.1423513167178
2013,Litvanya,Almanya,0,,,818.9485287709764
2013,Litvanya,Fransa,0,,,1695.9108826940023
2013,Litvanya,Finlandiya,0,,,609.6858207748684
2013,Litvanya,İspanya,0,,,2660.8077294520854
2013,Litvanya,İrlanda,0,,,2048.3653449746935
2013,Malta,Danimarka,6,,,2204.3586396987253
2013,Malta,Azerbaycan,12,,,3111.031460375241
2013,Malta,Ukrayna,10,,,2065.137076356461
2013,Malta,Norveç,3,,,2683.4448906197963
2013,Malta,Rusya,0,,,2814.4535502590497
2013,Malta,Yunanistan,4,,,851.0112173369382
2013,Malta,İtalya,8,,,689.4106020082971
2013,Malta,Hollanda,0,,,1981.3849559184575
2013,Malta,Macaristan,0,,,1342.9504440369717
2013,Malta,Moldova,0,,,1714.0704066899668
2013,Malta,Belçika,0,,,1850.0874076822597
2013,Malta,Romanya,7,,,1364.756540304296
2013,Malta,İsveç,0,,,2618.043034827562
2013,Malta,Gürcistan,0,,,2687.216775898844
2013,Malta,Belarus,2,,,2242.1059443102577
2013,Malta,İzlanda,0,,,3966.7221868006995
2013,Malta,Ermenistan,1,,,2656.900117880136
2013,Malta,Birleşik Krallık,5,,,2088.525800487817
2013,Malta,Estonya,0,,,2720.2782031884344
2013,Malta,Almanya,0,,,1850.1188202117673
2013,Malta,Litvanya,0,,,2246.7802440043615
2013,Malta,Fransa,0,,,1748.6319121379618
2013,Malta,Finlandiya,0,,,2800.110075921766
2013,Malta,İspanya,0,,,1665.9910929117702
2013,Malta,İrlanda,0,,,2523.84852541653
2013,Moldova,Danimarka,6,,,1479.99683781518
2013,Moldova,Azerbaycan,8,,,1833.9099818400746
2013,Moldova,Ukrayna,12,,,401.3921835953801
2013,Moldova,Norveç,2,,,1856.881198342188
2013,Moldova,Rusya,7,,,1144.3658253874296
2013,Moldova,Yunanistan,0,,,1088.005597107162
2013,Moldova,İtalya,0,,,1413.8621192629998
2013,Moldova,Malta,0,,,1714.0704066899668
2013,Moldova,Hollanda,0,,,1813.6743939890318
2013,Moldova,Macaristan,0,,,742.6372089022994
2013,Moldova,Belçika,0,,,1831.5215941976578
2013,Moldova,Romanya,10,,,358.0150201871309
2013,Moldova,İsveç,5,,,1542.8159114753676
2013,Moldova,Gürcistan,3,,,1392.880765783853
2013,Moldova,Belarus,4,,,771.5218047200575
2013,Moldova,İzlanda,0,,,3574.4874526589906
2013,Moldova,Ermenistan,1,,,1467.4645085871966
2013,Moldova,Birleşik Krallık,0,,,2147.156159974108
2013,Moldova,Estonya,0,,,1408.2993508254074
2013,Moldova,Almanya,0,,,1264.537503873154
2013,Moldova,Litvanya,0,,,889.8913931134074
2013,Moldova,Fransa,0,,,1975.4810932862283
2013,Moldova,Finlandiya,0,,,1485.3676439579083
2013,Moldova,İspanya,0,,,2695.8505633332434
2013,Moldova,İrlanda,0,,,2569.2014906965946
2013,Karadağ,Danimarka,10,,,1549.0631167946915
2013,Karadağ,Azerbaycan,12,,,2548.2418855721144
2013,Karadağ,Ukrayna,0,,,1237.3753303462436
2013,Karadağ,Norveç,4,,,2027.241287996509
2013,Karadağ,Rusya,7,,,1982.042949864689
2013,Karadağ,Yunanistan,8,,,624.3150593590791
2013,Karadağ,İtalya,6,,,560.1850962139777
2013,Karadağ,Malta,0,,,834.2261982382813
2013,Karadağ,Hollanda,0,,,1539.6337896323382
2013,Karadağ,Macaristan,0,,,562.9117541360415
2013,Karadağ,Moldova,5,,,911.9069584210924
2013,Karadağ,Belçika,0,,,1468.312569212248
2013,Karadağ,Romanya,1,,,594.7336149321675
2013,Karadağ,İsveç,0,,,1879.8618538193334
2013,Karadağ,Gürcistan,2,,,2100.5625963188177
2013,Karadağ,Belarus,3,,,1413.225030828704
2013,Karadağ,İzlanda,0,,,3535.7038243969205
2013,Karadağ,Ermenistan,0,,,2115.9890321721277
2013,Karadağ,Birleşik Krallık,0,,,1774.8777585801597
2013,Karadağ,Estonya,0,,,1927.4653021840713
2013,Karadağ,Almanya,0,,,1203.2662896883965
2013,Karadağ,Litvanya,0,,,1431.0544040957018
2013,Karadağ,Fransa,0,,,1491.096815734791
2013,Karadağ,Finlandiya,0,,,2008.8502464903584
2013,Karadağ,İspanya,0,,,1921.3645851276694
2013,Karadağ,İrlanda,0,,,2237.7612612088355
2013,Hollanda,Danimarka,10,,,621.0904596243221
2013,Hollanda,Azerbaycan,2,,,3626.758762101374
2013,Hollanda,Ukrayna,5,,,1780.2006484017036
2013,Hollanda,Norveç,6,,,912.5536049447944
2013,Hollanda,Rusya,4,,,2147.34045374749
2013,Hollanda,Yunanistan,1,,,2163.9401431410047
2013,Hollanda,İtalya,0,,,1296.7226891604314
2013,Hollanda,Malta,8,,,1981.3849559184575
2013,Hollanda,Macaristan,7,,,1145.052845496756
2013,Hollanda,Moldova,0,,,1813.6743939890318
2013,Hollanda,Belçika,12,,,173.22943527194417
2013,Hollanda,Romanya,0,,,1787.3188676020789
2013,Hollanda,İsveç,3,,,1125.3782786757763
2013,Hollanda,Gürcistan,0,,,3196.9876773794135
2013,Hollanda,Belarus,0,,,1515.2554940701364
2013,Hollanda,İzlanda,0,,,2011.6871405787474
2013,Hollanda,Ermenistan,0,,,3280.3279222846886
2013,Hollanda,Birleşik Krallık,0,,,357.73761547640396
2013,Hollanda,Estonya,0,,,1457.3253015323758
2013,Hollanda,Almanya,0,,,576.002886990363
2013,Hollanda,Litvanya,0,,,1366.3734739998542
2013,Hollanda,Fransa,0,,,429.69974559559745
2013,Hollanda,Finlandiya,0,,,1501.4209658512439
2013,Hollanda,İspanya,0,,,1481.0107517557976
2013,Hollanda,İrlanda,0,,,756.314119505974
2013,Kuzey Makedonya,Danimarka,12,,,1651.4946499573855
2013,Kuzey Makedonya,Azerbaycan,0,,,2374.9490221061274
2013,Kuzey Makedonya,Ukrayna,0,,,1170.3312129819356
2013,Kuzey Makedonya,Norveç,8,,,2122.204879472581
2013,Kuzey Makedonya,Rusya,6,,,1924.7316999951565
2013,Kuzey Makedonya,Yunanistan,4,,,486.9988354185462
2013,Kuzey Makedonya,İtalya,10,,,738.2916789393138
2013,Kuzey Makedonya,Malta,3,,,903.0755652035507
2013,Kuzey Makedonya,Hollanda,2,,,1693.499758849517
2013,Kuzey Makedonya,Macaristan,0,,,641.0133809870935
2013,Kuzey Makedonya,Moldova,7,,,811.0005827107055
2013,Kuzey Makedonya,Belçika,0,,,1631.9664969586743
2013,Kuzey Makedonya,Romanya,0,,,465.5543552883451
2013,Kuzey Makedonya,İsveç,0,,,1942.0031816295946
2013,Kuzey Makedonya,Gürcistan,0,,,1928.9329278638838
2013,Kuzey Makedonya,Belarus,5,,,1399.7687765811427
2013,Kuzey Makedonya,İzlanda,0,,,3675.2334638976126
2013,Kuzey Makedonya,Ermenistan,0,,,1938.8846058711028
2013,Kuzey Makedonya,Birleşik Krallık,0,,,1942.834976570279
2013,Kuzey Makedonya,Estonya,0,,,1953.781510031528
2013,Kuzey Makedonya,Almanya,0,,,1316.5306197997377
2013,Kuzey Makedonya,Litvanya,0,,,1440.0017845440016
2013,Kuzey Makedonya,Fransa,1,,,1667.1722405190837
2013,Kuzey Makedonya,Finlandiya,0,,,2035.638140572801
2013,Kuzey Makedonya,İspanya,0,,,2101.99289616384
2013,Kuzey Makedonya,İrlanda,0,,,2404.909246094129
2013,Norveç,Danimarka,7,,,482.5145373969692
2013,Norveç,Azerbaycan,0,,,3448.3251205856645
2013,Norveç,Ukrayna,1,,,1626.6102245622128
2013,Norveç,Rusya,0,,,1643.7499067698775
2013,Norveç,Yunanistan,5,,,2605.3495352133896
2013,Norveç,İtalya,0,,,2006.2039672893773
2013,Norveç,Malta,10,,,2683.4448906197963
2013,Norveç,Hollanda,8,,,912.5536049447944
2013,Norveç,Macaristan,2,,,1481.198167840026
2013,Norveç,Moldova,0,,,1856.881198342188
2013,Norveç,Belçika,3,,,1084.3291672127093
2013,Norveç,Romanya,6,,,2003.6663902235591
2013,Norveç,İsveç,12,,,416.43828023952125
2013,Norveç,Gürcistan,0,,,3073.1082550536794
2013,Norveç,Belarus,0,,,1215.14358780861
2013,Norveç,İzlanda,4,,,1741.1895787372437
2013,Norveç,Ermenistan,0,,,3197.1915203593408
2013,Norveç,Birleşik Krallık,0,,,1153.1785636744903
2013,Norveç,Estonya,0,,,786.2581803315136
2013,Norveç,Almanya,0,,,837.7350584592342
2013,Norveç,Litvanya,0,,,1044.7584862349054
2013,Norveç,Fransa,0,,,1341.239838205445
2013,Norveç,Finlandiya,0,,,786.9852566850991
2013,Norveç,İspanya,0,,,2387.078474686203
2013,Norveç,İrlanda,0,,,1264.7356644608708
2013,Romanya,Danimarka,6,,,1574.6470578648339
2013,Romanya,Azerbaycan,10,,,1994.1095214663058
2013,Romanya,Ukrayna,4,,,747.0588197518642
2013,Romanya,Norveç,8,,,2003.6663902235591
2013,Romanya,Rusya,0,,,1498.9473300042305
2013,Romanya,Yunanistan,7,,,744.0146668756407
2013,Romanya,İtalya,1,,,1136.83246362571
2013,Romanya,Malta,5,,,1364.756540304296
2013,Romanya,Hollanda,2,,,1787.3188676020789
2013,Romanya,Macaristan,0,,,643.2735882766532
2013,Romanya,Moldova,12,,,358.0150201871309
2013,Romanya,Belçika,0,,,1770.5274099467795
2013,Romanya,İsveç,0,,,1743.103020873214
2013,Romanya,Gürcistan,0,,,1544.0875254385526
2013,Romanya,Belarus,0,,,1058.364387080926
2013,Romanya,İzlanda,0,,,3669.0974199590055
2013,Romanya,Ermenistan,0,,,1582.0319669515466
2013,Romanya,Birleşik Krallık,3,,,2091.2540748895804
2013,Romanya,Estonya,0,,,1671.5132074172675
2013,Romanya,Almanya,0,,,1294.8516336658656
2013,Romanya,Litvanya,0,,,1142.370923933231
2013,Romanya,Fransa,0,,,1870.1605979627104
2013,Romanya,Finlandiya,0,,,1751.9170367077397
2013,Romanya,İspanya,0,,,2472.049896009658
2013,Romanya,İrlanda,0,,,2537.8080040620307
2013,Rusya,Danimarka,4,,,1560.5111659685604
2013,Rusya,Azerbaycan,12,,,1926.7779214132897
2013,Rusya,Ukrayna,1,,,755.5220154802621
2013,Rusya,Norveç,7,,,1643.7499067698775
2013,Rusya,Yunanistan,10,,,2230.8803941448336
2013,Rusya,İtalya,0,,,2375.194656017603
2013,Rusya,Malta,0,,,2814.4535502590497
2013,Rusya,Hollanda,3,,,2147.34045374749
2013,Rusya,Macaristan,0,,,1568.8445245112991
2013,Rusya,Moldova,6,,,1144.3658253874296
2013,Rusya,Belçika,8,,,2253.2843962202346
2013,Rusya,Romanya,0,,,1498.9473300042305
2013,Rusya,İsveç,0,,,1227.4426626648965
2013,Rusya,Gürcistan,5,,,1644.1732915465614
2013,Rusya,Belarus,0,,,675.12440783981
2013,Rusya,İzlanda,0,,,3302.7476796793776
2013,Rusya,Ermenistan,2,,,1803.5428638690867
2013,Rusya,Birleşik Krallık,0,,,2500.772606080655
2013,Rusya,Estonya,0,,,867.7764592691553
2013,Rusya,Almanya,0,,,1609.2812870314053
2013,Rusya,Litvanya,0,,,790.4435958195801
2013,Rusya,Fransa,0,,,2486.323582474517
2013,Rusya,Finlandiya,0,,,892.7544057894416
2013,Rusya,İspanya,0,,,3439.8961950643234
2013,Rusya,İrlanda,0,,,2794.688195995596
2013,San Marino,Danimarka,0,,,1305.4563190673005
