tarih,sicaklik_max,sicaklik_min,sicaklik_ort,yagis,ruzgar_max,yil,ay,gun,hafta_gunu,mevsim,il
2022-10-21,15.9,8.7,12.6,0.0,21.2,2022,10,21,Friday,Sonbahar,İstanbul
2022-10-22,17.2,7.4,11.8,0.0,11.6,2022,10,22,Saturday,Sonbahar,İstanbul
2022-10-23,18.5,10.1,14.9,0.0,22.0,2022,10,23,Sunday,Sonbahar,İstanbul
2022-10-24,21.6,9.9,15.3,0.0,9.4,2022,10,24,Monday,Sonbahar,İstanbul
2022-10-25,21.1,10.2,15.3,0.0,11.5,2022,10,25,Tuesday,Sonbahar,İstanbul
2022-10-26,20.9,12.3,15.9,0.0,19.2,2022,10,26,Wednesday,Sonbahar,İstanbul
2022-10-27,20.1,11.9,15.5,0.0,19.1,2022,10,27,Thursday,Sonbahar,İstanbul
2022-10-28,18.9,13.1,15.5,0.0,26.0,2022,10,28,Friday,Sonbahar,İstanbul
2022-10-29,18.1,10.5,14.0,0.0,23.9,2022,10,29,Saturday,Sonbahar,İstanbul
2022-10-30,19.1,8.9,13.3,0.0,14.2,2022,10,30,Sunday,Sonbahar,İstanbul
2022-10-31,19.4,8.9,13.7,2.0,17.1,2022,10,31,Monday,Sonbahar,İstanbul
2022-11-01,19.1,11.0,14.0,0.0,14.5,2022,11,1,Tuesday,Sonbahar,İstanbul
2022-11-02,17.0,8.6,13.1,0.0,13.3,2022,11,2,Wednesday,Sonbahar,İstanbul
2022-11-03,20.1,11.1,14.9,0.0,19.6,2022,11,3,Thursday,Sonbahar,İstanbul
2022-11-04,20.4,11.2,15.0,0.0,14.2,2022,11,4,Friday,Sonbahar,İstanbul
2022-11-05,23.0,10.6,16.8,0.0,11.1,2022,11,5,Saturday,Sonbahar,İstanbul
2022-11-06,23.1,11.6,16.8,0.0,17.1,2022,11,6,Sunday,Sonbahar,İstanbul
2022-11-07,16.2,12.9,14.5,0.1,27.4,2022,11,7,Monday,Sonbahar,İstanbul
2022-11-08,16.2,7.9,12.2,0.0,17.9,2022,11,8,Tuesday,Sonbahar,İstanbul
2022-11-09,16.0,7.1,11.6,0.0,16.3,2022,11,9,Wednesday,Sonbahar,İstanbul
2022-11-10,16.9,6.9,11.2,0.0,17.1,2022,11,10,Thursday,Sonbahar,İstanbul
2022-11-11,17.2,6.6,12.0,0.0,17.7,2022,11,11,Friday,Sonbahar,İstanbul
2022-11-12,17.1,12.4,14.3,0.0,27.0,2022,11,12,Saturday,Sonbahar,İstanbul
2022-11-13,17.5,11.6,13.9,0.0,21.0,2022,11,13,Sunday,Sonbahar,İstanbul
2022-11-14,15.6,9.6,12.5,0.0,22.5,2022,11,14,Monday,Sonbahar,İstanbul
2022-11-15,17.0,8.9,12.5,0.0,17.7,2022,11,15,Tuesday,Sonbahar,İstanbul
2022-11-16,14.0,6.9,11.7,0.0,23.0,2022,11,16,Wednesday,Sonbahar,İstanbul
2022-11-17,19.1,13.5,16.0,3.3,35.8,2022,11,17,Thursday,Sonbahar,İstanbul
2022-11-18,20.8,15.1,17.7,10.3,33.5,2022,11,18,Friday,Sonbahar,İstanbul
2022-11-19,21.5,17.4,19.2,0.0,35.7,2022,11,19,Saturday,Sonbahar,İstanbul
2022-11-20,21.8,17.2,19.7,0.0,27.9,2022,11,20,Sunday,Sonbahar,İstanbul
2022-11-21,21.7,15.3,18.9,0.6,39.6,2022,11,21,Monday,Sonbahar,İstanbul
2022-11-22,15.1,10.0,12.9,17.0,31.1,2022,11,22,Tuesday,Sonbahar,İstanbul
2022-11-23,18.5,12.0,14.4,3.6,30.6,2022,11,23,Wednesday,Sonbahar,İstanbul
2022-11-24,15.2,9.5,12.4,0.3,9.7,2022,11,24,Thursday,Sonbahar,İstanbul
2022-11-25,11.2,8.9,10.3,1.2,22.0,2022,11,25,Friday,Sonbahar,İstanbul
2022-11-26,11.1,6.9,8.8,0.1,21.0,2022,11,26,Saturday,Sonbahar,İstanbul
2022-11-27,11.4,5.8,8.3,0.0,19.0,2022,11,27,Sunday,Sonbahar,İstanbul
2022-11-28,13.6,6.3,9.9,0.0,25.5,2022,11,28,Monday,Sonbahar,İstanbul
2022-11-29,15.6,8.4,11.4,0.0,14.2,2022,11,29,Tuesday,Sonbahar,İstanbul
2022-11-30,14.9,10.6,12.8,0.1,26.0,2022,11,30,Wednesday,Sonbahar,İstanbul
2022-12-01,15.9,10.7,13.0,0.8,24.2,2022,12,1,Thursday,Kış,İstanbul
2022-12-02,12.2,9.2,10.7,6.9,18.9,2022,12,2,Friday,Kış,İstanbul
2022-12-03,12.4,9.7,10.7,0.0,20.7,2022,12,3,Saturday,Kış,İstanbul
2022-12-04,11.9,9.4,10.3,0.0,23.4,2022,12,4,Sunday,Kış,İstanbul
2022-12-05,13.7,7.9,10.4,0.2,17.9,2022,12,5,Monday,Kış,İstanbul
2022-12-06,12.9,8.1,10.4,0.1,16.1,2022,12,6,Tuesday,Kış,İstanbul
2022-12-07,12.6,5.7,8.9,0.1,15.0,2022,12,7,Wednesday,Kış,İstanbul
2022-12-08,14.9,7.4,10.2,0.0,12.5,2022,12,8,Thursday,Kış,İstanbul
2022-12-09,15.9,10.1,13.2,0.3,19.9,2022,12,9,Friday,Kış,İstanbul
2022-12-10,16.5,12.4,14.6,1.5,27.7,2022,12,10,Saturday,Kış,İstanbul
2022-12-11,19.2,13.6,16.0,0.1,43.6,2022,12,11,Sunday,Kış,İstanbul
2022-12-12,16.1,11.0,14.2,3.7,31.8,2022,12,12,Monday,Kış,İstanbul
2022-12-13,13.1,5.7,8.5,14.5,29.2,2022,12,13,Tuesday,Kış,İstanbul
2022-12-14,11.3,5.3,8.0,0.0,22.8,2022,12,14,Wednesday,Kış,İstanbul
2022-12-15,16.5,5.4,11.8,12.2,26.0,2022,12,15,Thursday,Kış,İstanbul
2022-12-16,18.0,11.5,14.1,1.5,18.4,2022,12,16,Friday,Kış,İstanbul
2022-12-17,17.5,11.1,14.5,0.0,16.5,2022,12,17,Saturday,Kış,İstanbul
2022-12-18,14.6,9.6,11.7,0.9,27.9,2022,12,18,Sunday,Kış,İstanbul
2022-12-19,9.2,5.2,7.1,2.3,35.4,2022,12,19,Monday,Kış,İstanbul
2022-12-20,9.2,4.8,6.9,0.0,32.4,2022,12,20,Tuesday,Kış,İstanbul
2022-12-21,10.6,2.3,6.5,0.0,15.3,2022,12,21,Wednesday,Kış,İstanbul
2022-12-22,10.6,1.9,6.9,0.0,14.0,2022,12,22,Thursday,Kış,İstanbul
2022-12-23,11.0,3.6,6.9,0.0,13.0,2022,12,23,Friday,Kış,İstanbul
2022-12-24,11.4,4.7,7.5,0.0,17.1,2022,12,24,Saturday,Kış,İstanbul
2022-12-25,12.2,5.4,9.6,2.3,13.4,2022,12,25,Sunday,Kış,İstanbul
2022-12-26,11.2,2.8,6.8,0.0,11.2,2022,12,26,Monday,Kış,İstanbul
2022-12-27,11.9,4.7,9.0,0.0,20.0,2022,12,27,Tuesday,Kış,İstanbul
2022-12-28,10.8,5.8,8.8,0.8,20.2,2022,12,28,Wednesday,Kış,İstanbul
2022-12-29,12.6,6.1,8.7,0.0,15.5,2022,12,29,Thursday,Kış,İstanbul
2022-12-30,11.5,5.8,8.2,0.0,13.8,2022,12,30,Friday,Kış,İstanbul
2022-12-31,12.9,5.1,8.2,0.0,12.0,2022,12,31,Saturday,Kış,İstanbul
2023-01-01,13.8,3.3,7.7,0.0,11.2,2023,1,1,Sunday,Kış,İstanbul
2023-01-02,10.5,2.5,6.5,0.0,12.2,2023,1,2,Monday,Kış,İstanbul
2023-01-03,9.9,2.5,6.7,0.0,17.6,2023,1,3,Tuesday,Kış,İstanbul
2023-01-04,11.1,6.6,8.5,0.1,15.9,2023,1,4,Wednesday,Kış,İstanbul
2023-01-05,11.6,7.8,9.4,0.0,13.5,2023,1,5,Thursday,Kış,İstanbul
2023-01-06,12.4,7.5,9.6,4.0,19.5,2023,1,6,Friday,Kış,İstanbul
2023-01-07,11.3,3.8,7.3,0.0,7.8,2023,1,7,Saturday,Kış,İstanbul
2023-01-08,11.9,1.4,6.2,0.0,12.4,2023,1,8,Sunday,Kış,İstanbul
2023-01-09,10.1,2.5,6.5,0.0,20.4,2023,1,9,Monday,Kış,İstanbul
2023-01-10,13.2,5.3,9.2,0.7,26.5,2023,1,10,Tuesday,Kış,İstanbul
2023-01-11,13.2,8.9,10.4,1.0,24.5,2023,1,11,Wednesday,Kış,İstanbul
2023-01-12,13.5,4.8,8.9,0.7,19.2,2023,1,12,Thursday,Kış,İstanbul
2023-01-13,12.4,7.7,9.4,2.6,20.8,2023,1,13,Friday,Kış,İstanbul
2023-01-14,10.5,7.7,8.9,0.0,18.8,2023,1,14,Saturday,Kış,İstanbul
2023-01-15,10.9,7.1,8.5,0.0,21.0,2023,1,15,Sunday,Kış,İstanbul
2023-01-16,10.2,3.8,6.9,0.0,13.8,2023,1,16,Monday,Kış,İstanbul
2023-01-17,15.4,9.8,12.7,0.0,36.2,2023,1,17,Tuesday,Kış,İstanbul
2023-01-18,17.3,13.6,15.0,0.0,39.4,2023,1,18,Wednesday,Kış,İstanbul
2023-01-19,16.9,9.9,13.9,0.0,30.5,2023,1,19,Thursday,Kış,İstanbul
2023-01-20,17.8,6.4,11.8,2.3,31.5,2023,1,20,Friday,Kış,İstanbul
2023-01-21,15.9,7.8,11.6,0.0,27.7,2023,1,21,Saturday,Kış,İstanbul
2023-01-22,17.0,6.4,10.9,0.0,11.9,2023,1,22,Sunday,Kış,İstanbul
2023-01-23,11.0,6.6,8.8,0.0,22.2,2023,1,23,Monday,Kış,İstanbul
2023-01-24,9.0,6.4,7.8,0.0,20.5,2023,1,24,Tuesday,Kış,İstanbul
2023-01-25,7.0,4.8,6.2,0.2,25.8,2023,1,25,Wednesday,Kış,İstanbul
2023-01-26,12.1,5.1,7.9,0.0,23.0,2023,1,26,Thursday,Kış,İstanbul
2023-01-27,12.3,8.1,10.0,9.9,27.2,2023,1,27,Friday,Kış,İstanbul
2023-01-28,9.2,4.3,6.7,2.3,20.9,2023,1,28,Saturday,Kış,İstanbul
2023-01-29,5.3,2.8,4.0,0.1,23.3,2023,1,29,Sunday,Kış,İstanbul
2023-01-30,6.1,-0.2,3.7,0.0,17.9,2023,1,30,Monday,Kış,İstanbul
2023-01-31,6.4,-1.5,2.5,0.0,17.9,2023,1,31,Tuesday,Kış,İstanbul
2023-02-01,7.0,1.6,4.0,2.3,18.5,2023,2,1,Wednesday,Kış,İstanbul
2023-02-02,9.2,5.5,7.0,0.1,28.7,2023,2,2,Thursday,Kış,İstanbul
2023-02-03,7.6,0.6,4.7,1.7,30.8,2023,2,3,Friday,Kış,İstanbul
2023-02-04,6.8,0.9,4.4,3.4,30.8,2023,2,4,Saturday,Kış,İstanbul
2023-02-05,4.2,1.8,2.9,12.3,47.8,2023,2,5,Sunday,Kış,İstanbul
2023-02-06,4.8,1.6,2.9,19.8,49.0,2023,2,6,Monday,Kış,İstanbul
2023-02-07,2.5,0.4,1.6,3.9,39.2,2023,2,7,Tuesday,Kış,İstanbul
2023-02-08,2.9,-0.3,1.4,2.6,34.7,2023,2,8,Wednesday,Kış,İstanbul
2023-02-09,5.4,1.5,3.1,2.3,28.7,2023,2,9,Thursday,Kış,İstanbul
2023-02-10,5.6,1.3,3.1,0.5,22.2,2023,2,10,Friday,Kış,İstanbul
2023-02-11,5.8,-1.4,2.9,0.0,19.9,2023,2,11,Saturday,Kış,İstanbul
2023-02-12,7.2,-2.8,1.8,0.0,14.4,2023,2,12,Sunday,Kış,İstanbul
2023-02-13,7.8,-0.2,4.6,0.2,17.9,2023,2,13,Monday,Kış,İstanbul
2023-02-14,7.9,-1.5,3.3,0.0,13.0,2023,2,14,Tuesday,Kış,İstanbul
2023-02-15,5.9,1.4,4.1,1.1,25.6,2023,2,15,Wednesday,Kış,İstanbul
2023-02-16,7.7,-0.1,3.6,0.0,21.1,2023,2,16,Thursday,Kış,İstanbul
2023-02-17,10.5,2.0,6.7,0.0,24.8,2023,2,17,Friday,Kış,İstanbul
2023-02-18,12.8,7.1,9.6,0.0,28.9,2023,2,18,Saturday,Kış,İstanbul
2023-02-19,14.9,9.1,11.2,0.0,28.1,2023,2,19,Sunday,Kış,İstanbul
2023-02-20,11.8,4.0,9.0,3.0,24.3,2023,2,20,Monday,Kış,İstanbul
2023-02-21,13.9,3.5,9.1,0.0,22.2,2023,2,21,Tuesday,Kış,İstanbul
2023-02-22,14.1,6.3,10.3,0.0,15.3,2023,2,22,Wednesday,Kış,İstanbul
2023-02-23,15.4,4.7,8.6,0.0,28.0,2023,2,23,Thursday,Kış,İstanbul
2023-02-24,13.0,5.5,7.9,0.0,24.1,2023,2,24,Friday,Kış,İstanbul
2023-02-25,15.8,5.8,11.3,0.0,28.6,2023,2,25,Saturday,Kış,İstanbul
2023-02-26,17.8,11.2,13.6,0.0,25.5,2023,2,26,Sunday,Kış,İstanbul
2023-02-27,19.6,10.9,14.6,0.1,21.4,2023,2,27,Monday,Kış,İstanbul
2023-02-28,12.9,8.2,9.9,1.8,24.0,2023,2,28,Tuesday,Kış,İstanbul
2023-03-01,9.9,7.3,8.2,2.5,29.3,2023,3,1,Wednesday,İlkbahar,İstanbul
2023-03-02,8.8,6.8,7.5,0.0,23.7,2023,3,2,Thursday,İlkbahar,İstanbul
2023-03-03,10.4,6.0,7.8,0.3,19.9,2023,3,3,Friday,İlkbahar,İstanbul
2023-03-04,12.0,5.6,8.5,0.5,11.9,2023,3,4,Saturday,İlkbahar,İstanbul
2023-03-05,13.6,6.3,9.2,12.3,13.8,2023,3,5,Sunday,İlkbahar,İstanbul
2023-03-06,11.7,4.7,8.4,0.9,10.2,2023,3,6,Monday,İlkbahar,İstanbul
2023-03-07,14.2,6.1,10.5,0.2,23.3,2023,3,7,Tuesday,İlkbahar,İstanbul
2023-03-08,15.6,9.7,11.9,1.3,23.3,2023,3,8,Wednesday,İlkbahar,İstanbul
2023-03-09,16.1,10.1,12.8,1.6,26.7,2023,3,9,Thursday,İlkbahar,İstanbul
2023-03-10,17.0,11.6,14.0,0.0,26.8,2023,3,10,Friday,İlkbahar,İstanbul
2023-03-11,17.0,12.4,13.9,22.6,33.4,2023,3,11,Saturday,İlkbahar,İstanbul
2023-03-12,12.4,7.2,9.2,2.5,27.0,2023,3,12,Sunday,İlkbahar,İstanbul
2023-03-13,8.7,6.3,7.4,0.3,33.2,2023,3,13,Monday,İlkbahar,İstanbul
2023-03-14,9.9,4.9,7.3,0.0,23.5,2023,3,14,Tuesday,İlkbahar,İstanbul
2023-03-15,14.9,3.1,8.7,0.0,10.4,2023,3,15,Wednesday,İlkbahar,İstanbul
2023-03-16,14.4,7.2,10.1,5.6,19.7,2023,3,16,Thursday,İlkbahar,İstanbul
2023-03-17,8.5,6.7,7.6,20.0,29.6,2023,3,17,Friday,İlkbahar,İstanbul
2023-03-18,7.8,6.9,7.2,8.8,25.1,2023,3,18,Saturday,İlkbahar,İstanbul
2023-03-19,9.7,7.7,8.5,3.4,28.0,2023,3,19,Sunday,İlkbahar,İstanbul
2023-03-20,13.1,6.0,9.3,0.0,13.8,2023,3,20,Monday,İlkbahar,İstanbul
2023-03-21,18.1,4.8,9.8,0.0,22.7,2023,3,21,Tuesday,İlkbahar,İstanbul
2023-03-22,11.6,7.6,8.7,8.5,20.9,2023,3,22,Wednesday,İlkbahar,İstanbul
2023-03-23,11.9,7.0,9.2,1.0,17.4,2023,3,23,Thursday,İlkbahar,İstanbul
2023-03-24,14.8,5.7,9.1,0.0,14.6,2023,3,24,Friday,İlkbahar,İstanbul
2023-03-25,15.9,4.2,8.8,0.0,12.2,2023,3,25,Saturday,İlkbahar,İstanbul
2023-03-26,15.9,6.8,10.3,7.5,13.6,2023,3,26,Sunday,İlkbahar,İstanbul
2023-03-27,19.3,7.8,13.8,0.1,36.2,2023,3,27,Monday,İlkbahar,İstanbul
2023-03-28,14.7,6.4,9.6,20.7,40.6,2023,3,28,Tuesday,İlkbahar,İstanbul
2023-03-29,6.4,3.2,4.7,14.4,29.6,2023,3,29,Wednesday,İlkbahar,İstanbul
2023-03-30,8.4,-0.6,4.4,1.8,20.0,2023,3,30,Thursday,İlkbahar,İstanbul
2023-03-31,12.4,3.5,8.3,0.3,23.1,2023,3,31,Friday,İlkbahar,İstanbul
2023-04-01,18.2,10.3,13.9,1.3,34.9,2023,4,1,Saturday,İlkbahar,İstanbul
2023-04-02,15.6,12.1,13.5,10.1,32.9,2023,4,2,Sunday,İlkbahar,İstanbul
2023-04-03,19.5,10.6,13.5,3.7,30.1,2023,4,3,Monday,İlkbahar,İstanbul
2023-04-04,19.7,9.9,13.4,5.2,23.5,2023,4,4,Tuesday,İlkbahar,İstanbul
2023-04-05,11.0,7.1,8.5,1.7,22.0,2023,4,5,Wednesday,İlkbahar,İstanbul
2023-04-06,15.1,5.1,9.6,5.6,13.4,2023,4,6,Thursday,İlkbahar,İstanbul
2023-04-07,10.9,6.8,8.9,2.9,18.9,2023,4,7,Friday,İlkbahar,İstanbul
2023-04-08,15.2,6.4,9.8,0.1,23.0,2023,4,8,Saturday,İlkbahar,İstanbul
2023-04-09,13.4,7.9,10.2,0.0,27.4,2023,4,9,Sunday,İlkbahar,İstanbul
2023-04-10,11.6,8.9,9.7,4.7,29.1,2023,4,10,Monday,İlkbahar,İstanbul
2023-04-11,11.1,8.4,9.5,5.6,26.3,2023,4,11,Tuesday,İlkbahar,İstanbul
2023-04-12,12.1,8.9,10.0,17.8,30.8,2023,4,12,Wednesday,İlkbahar,İstanbul
2023-04-13,16.1,7.4,11.6,0.0,16.3,2023,4,13,Thursday,İlkbahar,İstanbul
2023-04-14,20.1,10.2,15.1,0.0,19.3,2023,4,14,Friday,İlkbahar,İstanbul
2023-04-15,20.4,12.3,16.3,0.0,12.6,2023,4,15,Saturday,İlkbahar,İstanbul
2023-04-16,20.4,11.4,15.4,0.3,8.8,2023,4,16,Sunday,İlkbahar,İstanbul
2023-04-17,19.0,11.1,14.3,0.6,15.3,2023,4,17,Monday,İlkbahar,İstanbul
2023-04-18,17.5,10.1,12.9,0.7,19.7,2023,4,18,Tuesday,İlkbahar,İstanbul
2023-04-19,16.6,9.6,12.1,3.1,16.0,2023,4,19,Wednesday,İlkbahar,İstanbul
2023-04-20,15.1,8.9,11.9,0.3,18.8,2023,4,20,Thursday,İlkbahar,İstanbul
2023-04-21,16.9,9.1,12.4,0.8,18.5,2023,4,21,Friday,İlkbahar,İstanbul
2023-04-22,17.6,9.1,13.4,0.0,20.7,2023,4,22,Saturday,İlkbahar,İstanbul
2023-04-23,15.4,9.2,11.7,0.0,19.9,2023,4,23,Sunday,İlkbahar,İstanbul
2023-04-24,16.5,8.4,12.0,0.0,11.7,2023,4,24,Monday,İlkbahar,İstanbul
2023-04-25,19.9,9.6,14.8,0.1,23.7,2023,4,25,Tuesday,İlkbahar,İstanbul
2023-04-26,18.5,12.1,14.1,17.7,16.9,2023,4,26,Wednesday,İlkbahar,İstanbul
2023-04-27,13.1,8.9,10.9,18.9,29.6,2023,4,27,Thursday,İlkbahar,İstanbul
2023-04-28,12.9,7.8,10.6,0.0,22.6,2023,4,28,Friday,İlkbahar,İstanbul
2023-04-29,14.0,6.2,10.7,0.1,15.9,2023,4,29,Saturday,İlkbahar,İstanbul
2023-04-30,15.9,6.8,12.3,0.0,17.1,2023,4,30,Sunday,İlkbahar,İstanbul
2023-05-01,19.4,8.9,13.9,0.0,16.1,2023,5,1,Monday,İlkbahar,İstanbul
2023-05-02,19.7,9.9,14.8,0.0,28.7,2023,5,2,Tuesday,İlkbahar,İstanbul
2023-05-03,22.9,10.6,15.5,0.0,23.5,2023,5,3,Wednesday,İlkbahar,İstanbul
2023-05-04,21.1,11.6,14.8,6.4,22.0,2023,5,4,Thursday,İlkbahar,İstanbul
2023-05-05,15.9,11.6,12.8,1.9,28.1,2023,5,5,Friday,İlkbahar,İstanbul
2023-05-06,15.7,11.1,12.9,19.5,24.9,2023,5,6,Saturday,İlkbahar,İstanbul
2023-05-07,17.5,10.8,14.0,0.0,24.2,2023,5,7,Sunday,İlkbahar,İstanbul
2023-05-08,18.8,9.8,13.7,0.0,22.3,2023,5,8,Monday,İlkbahar,İstanbul
2023-05-09,15.3,11.3,12.7,0.5,25.3,2023,5,9,Tuesday,İlkbahar,İstanbul
2023-05-10,14.8,10.6,12.1,0.7,26.3,2023,5,10,Wednesday,İlkbahar,İstanbul
2023-05-11,13.9,10.6,12.2,0.0,31.8,2023,5,11,Thursday,İlkbahar,İstanbul
2023-05-12,13.9,10.6,12.4,0.4,27.5,2023,5,12,Friday,İlkbahar,İstanbul
2023-05-13,18.6,9.2,13.3,0.0,16.4,2023,5,13,Saturday,İlkbahar,İstanbul
2023-05-14,19.8,8.5,14.0,0.2,18.9,2023,5,14,Sunday,İlkbahar,İstanbul
2023-05-15,24.0,10.9,17.4,0.0,18.1,2023,5,15,Monday,İlkbahar,İstanbul
2023-05-16,27.2,12.6,19.0,0.0,24.7,2023,5,16,Tuesday,İlkbahar,İstanbul
2023-05-17,20.0,13.3,15.7,7.5,26.2,2023,5,17,Wednesday,İlkbahar,İstanbul
2023-05-18,16.8,12.8,14.4,7.6,19.8,2023,5,18,Thursday,İlkbahar,İstanbul
2023-05-19,16.9,12.4,14.9,1.3,22.3,2023,5,19,Friday,İlkbahar,İstanbul
2023-05-20,19.0,12.6,15.1,1.9,22.6,2023,5,20,Saturday,İlkbahar,İstanbul
2023-05-21,20.2,13.1,16.0,0.1,21.1,2023,5,21,Sunday,İlkbahar,İstanbul
2023-05-22,20.0,12.9,16.3,0.0,29.5,2023,5,22,Monday,İlkbahar,İstanbul
2023-05-23,18.8,13.4,16.1,2.1,18.6,2023,5,23,Tuesday,İlkbahar,İstanbul
2023-05-24,19.4,13.3,16.2,1.4,15.5,2023,5,24,Wednesday,İlkbahar,İstanbul
2023-05-25,21.4,13.8,17.3,0.7,16.2,2023,5,25,Thursday,İlkbahar,İstanbul
2023-05-26,22.2,13.4,17.7,2.3,16.3,2023,5,26,Friday,İlkbahar,İstanbul
2023-05-27,21.8,15.0,17.7,0.0,22.8,2023,5,27,Saturday,İlkbahar,İstanbul
2023-05-28,19.5,16.0,17.5,1.4,27.8,2023,5,28,Sunday,İlkbahar,İstanbul
2023-05-29,20.8,16.5,18.2,0.6,23.7,2023,5,29,Monday,İlkbahar,İstanbul
2023-05-30,21.9,15.4,18.8,2.2,20.9,2023,5,30,Tuesday,İlkbahar,İstanbul
2023-05-31,23.9,15.8,19.2,9.8,13.0,2023,5,31,Wednesday,İlkbahar,İstanbul
2023-06-01,23.5,15.1,19.0,0.0,21.9,2023,6,1,Thursday,Yaz,İstanbul
2023-06-02,24.6,15.4,19.7,0.0,27.8,2023,6,2,Friday,Yaz,İstanbul
2023-06-03,22.0,17.1,19.2,2.9,24.2,2023,6,3,Saturday,Yaz,İstanbul
2023-06-04,21.0,16.6,18.8,6.1,24.4,2023,6,4,Sunday,Yaz,İstanbul
2023-06-05,21.9,15.8,18.4,0.0,22.4,2023,6,5,Monday,Yaz,İstanbul
2023-06-06,22.6,16.1,19.1,0.0,27.1,2023,6,6,Tuesday,Yaz,İstanbul
2023-06-07,22.2,15.9,18.9,0.0,27.3,2023,6,7,Wednesday,Yaz,İstanbul
2023-06-08,22.2,16.9,19.3,0.0,25.3,2023,6,8,Thursday,Yaz,İstanbul
2023-06-09,22.9,16.6,19.5,0.1,19.1,2023,6,9,Friday,Yaz,İstanbul
2023-06-10,24.0,14.8,19.2,0.0,13.5,2023,6,10,Saturday,Yaz,İstanbul
2023-06-11,25.5,15.0,20.4,0.0,20.3,2023,6,11,Sunday,Yaz,İstanbul
2023-06-12,22.4,16.9,19.4,1.4,28.0,2023,6,12,Monday,Yaz,İstanbul
2023-06-13,22.5,17.2,19.3,0.0,25.6,2023,6,13,Tuesday,Yaz,İstanbul
2023-06-14,23.0,16.5,19.8,1.5,18.5,2023,6,14,Wednesday,Yaz,İstanbul
2023-06-15,25.4,17.1,20.9,0.0,23.2,2023,6,15,Thursday,Yaz,İstanbul
2023-06-16,28.1,17.8,22.1,0.0,24.6,2023,6,16,Friday,Yaz,İstanbul
2023-06-17,25.4,19.1,21.4,5.1,23.6,2023,6,17,Saturday,Yaz,İstanbul
2023-06-18,24.8,18.7,21.2,1.5,19.1,2023,6,18,Sunday,Yaz,İstanbul
2023-06-19,24.1,18.2,20.8,15.3,16.0,2023,6,19,Monday,Yaz,İstanbul
2023-06-20,24.4,17.5,20.8,10.0,16.7,2023,6,20,Tuesday,Yaz,İstanbul
2023-06-21,26.6,18.0,22.2,0.1,11.5,2023,6,21,Wednesday,Yaz,İstanbul
2023-06-22,27.0,18.4,22.6,0.1,18.3,2023,6,22,Thursday,Yaz,İstanbul
2023-06-23,27.9,19.2,23.3,0.0,23.1,2023,6,23,Friday,Yaz,İstanbul
2023-06-24,30.4,18.6,23.8,0.0,22.4,2023,6,24,Saturday,Yaz,İstanbul
2023-06-25,26.8,18.8,22.9,0.0,18.7,2023,6,25,Sunday,Yaz,İstanbul
2023-06-26,26.8,18.8,23.2,0.1,17.4,2023,6,26,Monday,Yaz,İstanbul
2023-06-27,28.9,19.9,23.7,0.3,22.4,2023,6,27,Tuesday,Yaz,İstanbul
2023-06-28,30.1,18.9,24.2,0.0,15.2,2023,6,28,Wednesday,Yaz,İstanbul
2023-06-29,23.6,16.5,20.4,1.6,23.0,2023,6,29,Thursday,Yaz,İstanbul
2023-06-30,27.6,12.2,20.8,0.0,14.0,2023,6,30,Friday,Yaz,İstanbul
2023-07-01,29.6,14.9,23.0,0.0,16.6,2023,7,1,Saturday,Yaz,İstanbul
2023-07-02,31.5,16.6,25.1,0.0,12.2,2023,7,2,Sunday,Yaz,İstanbul
2023-07-03,31.4,20.4,25.5,0.4,25.5,2023,7,3,Monday,Yaz,İstanbul
2023-07-04,30.8,20.6,25.1,0.0,23.6,2023,7,4,Tuesday,Yaz,İstanbul
2023-07-05,28.9,21.7,24.7,0.0,25.0,2023,7,5,Wednesday,Yaz,İstanbul
2023-07-06,30.8,22.2,25.7,1.0,22.9,2023,7,6,Thursday,Yaz,İstanbul
2023-07-07,31.5,20.2,26.1,0.9,15.3,2023,7,7,Friday,Yaz,İstanbul
2023-07-08,27.6,20.6,22.5,21.6,23.0,2023,7,8,Saturday,Yaz,İstanbul
2023-07-09,26.0,19.5,22.5,0.4,30.1,2023,7,9,Sunday,Yaz,İstanbul
2023-07-10,28.9,15.9,23.5,0.0,9.9,2023,7,10,Monday,Yaz,İstanbul
2023-07-11,29.6,18.7,24.5,0.0,17.1,2023,7,11,Tuesday,Yaz,İstanbul
2023-07-12,32.2,21.0,26.5,0.3,14.3,2023,7,12,Wednesday,Yaz,İstanbul
2023-07-13,34.7,20.0,27.9,0.0,9.8,2023,7,13,Thursday,Yaz,İstanbul
2023-07-14,36.5,23.4,29.1,0.0,20.3,2023,7,14,Friday,Yaz,İstanbul
2023-07-15,31.1,22.5,26.3,0.0,26.0,2023,7,15,Saturday,Yaz,İstanbul
2023-07-16,29.2,20.5,24.6,0.0,25.3,2023,7,16,Sunday,Yaz,İstanbul
2023-07-17,29.6,20.4,24.6,0.0,27.7,2023,7,17,Monday,Yaz,İstanbul
2023-07-18,29.0,20.3,24.7,0.0,24.8,2023,7,18,Tuesday,Yaz,İstanbul
2023-07-19,31.9,19.9,25.5,0.0,23.8,2023,7,19,Wednesday,Yaz,İstanbul
2023-07-20,35.0,20.2,27.9,0.0,11.0,2023,7,20,Thursday,Yaz,İstanbul
2023-07-21,32.5,21.6,26.8,0.0,20.9,2023,7,21,Friday,Yaz,İstanbul
2023-07-22,33.9,22.7,28.3,0.0,13.8,2023,7,22,Saturday,Yaz,İstanbul
